Notes,State,Five-Year Age Groups Code,Gender ,Ethnicity,Year,Deaths,Population,Crude Rate
,South Dakota,90-94,Male,White,2005,12,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2006,25,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2007,20,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2008,23,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2009,29,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2010,32,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2011,32,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2012,31,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2013,26,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2014,25,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2015,34,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2016,37,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2017,37,Not Applicable,Not Applicable
,South Dakota,90-94,Male,White,2018,32,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,1999,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2000,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2001,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2002,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2003,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2004,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2005,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2006,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2007,11,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2008,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2009,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2010,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2011,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2012,Suppressed,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2013,10,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2014,12,Not Applicable,Not Applicable
,South Dakota,95-99,Male,White,2015,15,Not Applicable,Not Applicable
