Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,Mississippi,28,85-89 years,85-89,Female,F,2011,2011,159,Not Applicable,Not Applicable
,Mississippi,28,85-89 years,85-89,Female,F,2012,2012,133,Not Applicable,Not Applicable
,Mississippi,28,85-89 years,85-89,Female,F,2013,2013,155,Not Applicable,Not Applicable
,Mississippi,28,85-89 years,85-89,Female,F,2014,2014,188,Not Applicable,Not Applicable
,Mississippi,28,85-89 years,85-89,Female,F,2015,2015,198,Not Applicable,Not Applicable
,Mississippi,28,85-89 years,85-89,Female,F,2016,2016,244,Not Applicable,Not Applicable
,Mississippi,28,85-89 years,85-89,Female,F,2017,2017,240,Not Applicable,Not Applicable
,Mississippi,28,85-89 years,85-89,Female,F,2018,2018,216,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,1999,1999,55,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2000,2000,51,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2001,2001,62,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2002,2002,74,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2003,2003,77,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2004,2004,81,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2005,2005,84,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2006,2006,89,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2007,2007,61,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2008,2008,101,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2009,2009,115,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2010,2010,118,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2011,2011,124,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2012,2012,120,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2013,2013,118,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2014,2014,134,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2015,2015,181,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2016,2016,209,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2017,2017,234,Not Applicable,Not Applicable
,Mississippi,28,90-94 years,90-94,Female,F,2018,2018,218,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,1999,1999,12,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2000,2000,18,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2001,2001,19,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2002,2002,27,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2003,2003,23,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2004,2004,24,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2005,2005,32,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2006,2006,33,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2007,2007,40,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2008,2008,42,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2009,2009,45,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2010,2010,44,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2011,2011,43,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2012,2012,44,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2013,2013,56,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2014,2014,58,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2015,2015,99,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2016,2016,103,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2017,2017,93,Not Applicable,Not Applicable
,Mississippi,28,95-99 years,95-99,Female,F,2018,2018,108,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,1999,1999,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2000,2000,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2001,2001,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2002,2002,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2003,2003,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2004,2004,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2005,2005,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2006,2006,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2007,2007,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2008,2008,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2009,2009,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2010,2010,10,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2011,2011,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2012,2012,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2013,2013,Suppressed,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2014,2014,13,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2015,2015,17,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2016,2016,20,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2017,2017,27,Not Applicable,Not Applicable
,Mississippi,28,100+ years,100+,Female,F,2018,2018,23,Not Applicable,Not Applicable
,Missouri,29,30-34 years,30-34,Female,F,1999,1999,Suppressed,156724,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2000,2000,Suppressed,154896,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2001,2001,Suppressed,155053,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2002,2002,Suppressed,153869,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2003,2003,Suppressed,152112,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2004,2004,Suppressed,148812,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2005,2005,Suppressed,144971,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2006,2006,Suppressed,140220,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2007,2007,Suppressed,139704,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2008,2008,Suppressed,140190,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2009,2009,Suppressed,142974,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2010,2010,Suppressed,146461,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2011,2011,Suppressed,151659,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2012,2012,Suppressed,154242,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2013,2013,Suppressed,156965,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2014,2014,Suppressed,158092,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2015,2015,Suppressed,157554,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2016,2016,Suppressed,157279,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2017,2017,Suppressed,155781,Suppressed
,Missouri,29,30-34 years,30-34,Female,F,2018,2018,Suppressed,154636,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,1999,1999,Suppressed,191300,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2000,2000,Suppressed,188101,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2001,2001,Suppressed,179359,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2002,2002,Suppressed,171776,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2003,2003,Suppressed,164266,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2004,2004,Suppressed,158173,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2005,2005,Suppressed,155361,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2006,2006,Suppressed,155763,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2007,2007,Suppressed,154953,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2008,2008,Suppressed,152960,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2009,2009,Suppressed,149893,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2010,2010,Suppressed,146736,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2011,2011,Suppressed,140391,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2012,2012,Suppressed,138884,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2013,2013,Suppressed,140168,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2014,2014,Suppressed,142527,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2015,2015,Suppressed,145835,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2016,2016,Suppressed,149727,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2017,2017,Suppressed,152685,Suppressed
,Missouri,29,35-39 years,35-39,Female,F,2018,2018,Suppressed,155267,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,1999,1999,Suppressed,189099,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2000,2000,Suppressed,190911,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2001,2001,Suppressed,193803,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2002,2002,Suppressed,193359,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2003,2003,Suppressed,192182,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2004,2004,Suppressed,190933,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2005,2005,Suppressed,186966,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2006,2006,Suppressed,179760,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2007,2007,Suppressed,172372,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2008,2008,Suppressed,164765,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2009,2009,Suppressed,158646,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2010,2010,Suppressed,156092,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2011,2011,Suppressed,155873,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2012,2012,Suppressed,154360,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2013,2013,Suppressed,152036,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2014,2014,Suppressed,148206,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2015,2015,Suppressed,144246,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2016,2016,Suppressed,139316,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2017,2017,Suppressed,137939,Suppressed
,Missouri,29,40-44 years,40-44,Female,F,2018,2018,Suppressed,138765,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,1999,1999,Suppressed,170398,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2000,2000,Suppressed,173822,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2001,2001,Suppressed,177854,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2002,2002,Suppressed,182171,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2003,2003,Suppressed,186324,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2004,2004,Suppressed,188243,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2005,2005,Suppressed,190815,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2006,2006,Suppressed,193633,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2007,2007,Suppressed,193460,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2008,2008,Suppressed,192781,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2009,2009,Suppressed,191502,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2010,2010,Suppressed,188427,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2011,2011,Suppressed,179068,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2012,2012,Suppressed,170888,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2013,2013,Suppressed,162916,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2014,2014,Suppressed,156711,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2015,2015,Suppressed,153998,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2016,2016,Suppressed,154204,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2017,2017,Suppressed,152946,Suppressed
,Missouri,29,45-49 years,45-49,Female,F,2018,2018,Suppressed,150447,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,1999,1999,Suppressed,150440,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2000,2000,Suppressed,155415,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2001,2001,Suppressed,164470,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2002,2002,Suppressed,163680,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2003,2003,Suppressed,166190,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2004,2004,Suppressed,170052,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2005,2005,Suppressed,174517,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2006,2006,Suppressed,178039,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2007,2007,Suppressed,182898,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2008,2008,Suppressed,187093,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2009,2009,Suppressed,189324,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2010,2010,Suppressed,191219,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2011,2011,Suppressed,193309,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2012,2012,Suppressed,192568,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2013,2013,Suppressed,190995,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2014,2014,Suppressed,188650,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2015,2015,Suppressed,183675,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2016,2016,Suppressed,175525,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2017,2017,Suppressed,167545,Suppressed
,Missouri,29,50-54 years,50-54,Female,F,2018,2018,Suppressed,160128,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,1999,1999,Suppressed,125568,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2000,2000,Suppressed,128049,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2001,2001,Suppressed,130577,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2002,2002,Suppressed,139840,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2003,2003,Suppressed,143685,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2004,2004,Suppressed,148894,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2005,2005,Suppressed,155684,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2006,2006,Suppressed,163792,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2007,2007,Suppressed,163477,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2008,2008,Suppressed,166263,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2009,2009,Suppressed,170271,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2010,2010,Suppressed,173424,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2011,2011,Suppressed,177337,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2012,2012,Suppressed,180897,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2013,2013,Suppressed,184237,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2014,2014,Suppressed,185505,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2015,2015,Suppressed,187147,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2016,2016,Suppressed,188645,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2017,2017,Suppressed,187923,Suppressed
,Missouri,29,55-59 years,55-59,Female,F,2018,2018,Suppressed,186357,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,1999,1999,Suppressed,105372,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2000,2000,Suppressed,105982,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2001,2001,Suppressed,109044,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2002,2002,Suppressed,112897,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2003,2003,Suppressed,118524,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2004,2004,Suppressed,122634,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2005,2005,Suppressed,125627,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2006,2006,10,127737,Unreliable
,Missouri,29,60-64 years ,60-64,Female,F,2007,2007,Suppressed,137141,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2008,2008,Suppressed,141277,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2009,2009,Suppressed,146658,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2010,2010,Suppressed,152040,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2011,2011,Suppressed,160494,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2012,2012,Suppressed,159435,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2013,2013,11,162093,Unreliable
,Missouri,29,60-64 years ,60-64,Female,F,2014,2014,Suppressed,164967,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2015,2015,Suppressed,168665,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2016,2016,10,171253,Unreliable
,Missouri,29,60-64 years ,60-64,Female,F,2017,2017,Suppressed,174974,Suppressed
,Missouri,29,60-64 years ,60-64,Female,F,2018,2018,11,177884,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,1999,1999,Suppressed,99217,Suppressed
,Missouri,29,65-69 years,65-69,Female,F,2000,2000,Suppressed,98595,Suppressed
,Missouri,29,65-69 years,65-69,Female,F,2001,2001,10,97624,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2002,2002,10,97323,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2003,2003,18,98236,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2004,2004,10,99741,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2005,2005,13,101101,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2006,2006,22,104097,21.13
,Missouri,29,65-69 years,65-69,Female,F,2007,2007,15,107991,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2008,2008,15,113914,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2009,2009,18,118098,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2010,2010,14,120595,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2011,2011,Suppressed,122519,Suppressed
,Missouri,29,65-69 years,65-69,Female,F,2012,2012,14,130967,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2013,2013,15,134046,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2014,2014,Suppressed,139061,Suppressed
,Missouri,29,65-69 years,65-69,Female,F,2015,2015,Suppressed,144484,Suppressed
,Missouri,29,65-69 years,65-69,Female,F,2016,2016,18,151107,Unreliable
,Missouri,29,65-69 years,65-69,Female,F,2017,2017,22,151085,14.56
,Missouri,29,65-69 years,65-69,Female,F,2018,2018,27,153023,17.64
,Missouri,29,70-74 years,70-74,Female,F,1999,1999,20,95413,20.96
,Missouri,29,70-74 years,70-74,Female,F,2000,2000,24,94470,25.4
,Missouri,29,70-74 years,70-74,Female,F,2001,2001,27,93375,28.92
,Missouri,29,70-74 years,70-74,Female,F,2002,2002,25,92237,27.1
,Missouri,29,70-74 years,70-74,Female,F,2003,2003,38,91011,41.75
,Missouri,29,70-74 years,70-74,Female,F,2004,2004,30,90250,33.24
,Missouri,29,70-74 years,70-74,Female,F,2005,2005,38,89915,42.26
,Missouri,29,70-74 years,70-74,Female,F,2006,2006,41,89806,45.65
,Missouri,29,70-74 years,70-74,Female,F,2007,2007,28,89909,31.14
,Missouri,29,70-74 years,70-74,Female,F,2008,2008,30,90673,33.09
,Missouri,29,70-74 years,70-74,Female,F,2009,2009,42,92218,45.54
,Missouri,29,70-74 years,70-74,Female,F,2010,2010,57,93245,61.13
,Missouri,29,70-74 years,70-74,Female,F,2011,2011,44,95901,45.88
,Missouri,29,70-74 years,70-74,Female,F,2012,2012,42,99498,42.21
,Missouri,29,70-74 years,70-74,Female,F,2013,2013,43,104643,41.09
,Missouri,29,70-74 years,70-74,Female,F,2014,2014,50,107959,46.31
,Missouri,29,70-74 years,70-74,Female,F,2015,2015,44,109895,40.04
,Missouri,29,70-74 years,70-74,Female,F,2016,2016,48,110783,43.33
,Missouri,29,70-74 years,70-74,Female,F,2017,2017,70,119566,58.55
,Missouri,29,70-74 years,70-74,Female,F,2018,2018,52,123125,42.23
,Missouri,29,75-79 years,75-79,Female,F,1999,1999,66,85575,77.13
,Missouri,29,75-79 years,75-79,Female,F,2000,2000,78,85480,91.25
,Missouri,29,75-79 years,75-79,Female,F,2001,2001,52,85045,61.14
